Cluster,Index,Star,X,Y,DistSol,StarColor,StarSize,Fleet,Planet,Type,Hazard,Tectonics,Weather,Thermal,BioHazard,BioUnits,MinValue,MinVolume,Fuel,AxialTilt,Density,Radius,Gravity,Temp,Day,Atmosphere,LifeChance,DistFromStar
Apodis,,Gamma,256.2,857.2,716.7,orange,dwarf,Thraddash,VI-a,Halide,3,3,1,1,1,0,630,180,0.4,-19,60,33,19,-221,298,0,-940,5239
Apodis,,Gamma,256.2,857.2,716.7,orange,dwarf,Thraddash,V,Azure,3,3,2,1,1,0,111,37,0.3,6,59,26,15,-216,175,14,160,4306
Apodis,,Gamma,256.2,857.2,716.7,orange,dwarf,Thraddash,IV-a,Azure,6,6,2,1,1,0,63,21,0.4,13,60,30,18,-211,29340,14,160,3589
Apodis,,Gamma,256.2,857.2,716.7,orange,dwarf,Thraddash,IV,Gas Giant,8,2,8,1,1,0,0,0,3,-22,20,1174,234,-211,123,65535,-1,3589
Apodis,,Gamma,256.2,857.2,716.7,orange,dwarf,Thraddash,IV-c,Selenic,2,2,1,1,1,0,189,63,0.3,2,63,26,16,-211,238,0,-940,3589
Apodis,,Gamma,256.2,857.2,716.7,orange,dwarf,Thraddash,IV-b,Super-Dense,7,7,3,1,1,0,0,0,1.2,-8,193,32,61,-211,216,81,360,3589
Apodis,,Gamma,256.2,857.2,716.7,orange,dwarf,Thraddash,III,Urea,5,5,3,1,1,0,54,54,0.3,-19,60,26,15,-195,13988,109,210,2292
Apodis,,Gamma,256.2,857.2,716.7,orange,dwarf,Thraddash,II-b,Alkali,3,3,2,1,1,0,168,56,0.6,0,101,29,29,-174,267,10,160,1433
Apodis,,Gamma,256.2,857.2,716.7,orange,dwarf,Thraddash,II-a,Carbide,3,3,1,1,1,0,70,70,0.8,-4,105,37,38,-174,180,0,-940,1433
Apodis,,Gamma,256.2,857.2,716.7,orange,dwarf,Thraddash,II,Gas Giant,8,1,8,1,1,0,0,0,3,38,21,1112,233,-174,135,65535,-1,1433
Apodis,,Gamma,256.2,857.2,716.7,orange,dwarf,Thraddash,I,Urea,6,6,4,1,2,38,42,42,0.3,-15,63,25,15,-149,220,91,560,921
Aquarii,,Alpha,856,863.8,990,green,dwarf,Utwig,I,Primordial,9,8,3,1,7,107,56,26,1.9,-10,101,95,95,-113,273,90,560,2199
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,VIII,Treasure,3,3,1,1,1,0,870,145,1.3,-9,198,33,65,-184,272,0,-940,7078
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,VII,Gas Giant,8,3,8,1,1,0,0,0,3,16,20,952,190,-177,121,65535,-1,6096
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,VII-c,Lanthanide,5,5,1,1,1,0,560,112,1,5,147,34,49,-177,289,0,-940,6096
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,VII-a,Opalescent,3,3,1,1,1,0,230,82,0.4,23,59,35,20,-177,242,0,-940,6096
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,VII-b,Opalescent,3,3,1,1,1,0,307,97,0.3,-20,59,26,15,-177,157,0,-940,6096
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,VII-d,Opalescent,4,4,1,1,1,0,149,59,0.4,33,61,33,20,-177,298,0,-940,6096
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,VI-c,Carbide,4,4,1,1,1,0,110,110,0.5,11,102,25,25,-173,153,0,-940,5600
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,VI-a,Copper,2,1,2,1,1,0,312,104,0.9,-3,156,29,45,-173,183,14,160,5600
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,VI,Gas Giant,8,2,8,1,1,0,0,0,3,-16,21,1481,311,-173,154,65535,-1,5600
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,VI-b,Pellucid,2,2,1,1,1,0,0,0,0.4,-8,59,33,19,-173,194,0,-940,5600
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,VI-d,Treasure,3,3,1,1,1,0,948,158,1.4,-1,199,36,71,-173,291,0,-940,5600
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,V-a,Acid,4,4,1,1,1,0,293,293,0.5,5,102,26,26,-162,245,0,-940,4606
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,V-b,Copper,3,3,2,1,1,0,0,0,0.9,29,155,29,44,-162,260,11,160,4606
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,V,Gas Giant,8,2,8,1,1,0,0,0,1.8,-29,20,447,89,-162,159,65535,-1,4606
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,V-c,Treasure,3,3,1,1,1,0,1554,259,1.2,10,203,29,58,-162,180,0,-940,4606
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,IV,Azure,5,5,2,1,1,0,96,32,0.4,-9,63,29,18,-152,218,15,260,3819
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,III,Primordial,8,8,3,1,1,0,269,155,1.9,36,96,100,96,-137,287,95,560,3068
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,II,Water,3,3,2,1,2,15,93,31,2,4,98,105,102,-117,282,12,360,2341
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,I-a,Carbide,5,5,3,1,1,48,82,82,0.7,7,100,37,37,7,240,11,760,890
Aquarii,,Beta,863,869.3,998.8,green,dwarf,Utwig,I,Water,5,4,4,1,5,39,159,43,2.2,3,105,107,112,35,169,100,810,890
Aquarii,,Delta,858.8,881.2,1004.6,blue,dwarf,Utwig,III,Azure,3,3,1,1,1,0,168,56,0.4,14,63,32,20,-156,243,11,160,6399
Aquarii,,Delta,858.8,881.2,1004.6,blue,dwarf,Utwig,II,Oolite,3,2,3,1,1,0,813,154,0.9,-5,155,29,44,-123,297,100,410,3925
Aquarii,,Delta,858.8,881.2,1004.6,blue,dwarf,Utwig,I,Noble,2,2,1,1,1,0,194,56,0.2,22,34,27,9,-112,172,0,-740,3416
Aquarii,,Epsilon,875,864.5,1003.6,blue,dwarf,Utwig,V,Water,3,3,1,1,1,0,236,62,2.1,6,100,106,106,-149,287,13,360,5733
Aquarii,,Epsilon,875,864.5,1003.6,blue,dwarf,Utwig,IV,Gas Giant,8,3,8,1,1,0,0,0,1.6,21,20,395,79,-139,97,65535,-1,4947
Aquarii,,Epsilon,875,864.5,1003.6,blue,dwarf,Utwig,IV-a,Quasi-Degenerate,5,5,1,1,1,0,0,0,0.8,-20,145,28,40,-139,187,0,-740,4947
Aquarii,,Epsilon,875,864.5,1003.6,blue,dwarf,Utwig,IV-b,Ultramarine,3,2,3,1,1,0,413,108,0.2,5,32,31,9,-139,216,78,560,4947
Aquarii,,Epsilon,875,864.5,1003.6,blue,dwarf,Utwig,III,Carbide,4,4,1,1,1,0,63,63,0.6,0,102,31,31,-121,275,0,-740,3821
Aquarii,,Epsilon,875,864.5,1003.6,blue,dwarf,Utwig,II,Opalescent,3,3,1,1,1,0,94,28,0.3,9,59,27,15,-73,251,0,-740,2197
Aquarii,,Epsilon,875,864.5,1003.6,blue,dwarf,Utwig,I,Azure,7,5,6,7,1,0,138,46,0.4,6,60,36,21,671,44579,268,-290,500
Aquarii,,Eta,849.2,857.8,980.9,white,dwarf,Utwig,VII,Radioactive,2,2,1,1,1,0,704,88,1.2,-31,203,31,62,-146,156,0,-740,7828
Aquarii,,Eta,849.2,857.8,980.9,white,dwarf,Utwig,VI,Gas Giant,8,3,8,1,1,0,0,0,3,-2,20,793,158,-140,92,65535,-1,7169
Aquarii,,Eta,849.2,857.8,980.9,white,dwarf,Utwig,VI-b,Selenic,1,1,1,1,1,0,105,35,0.3,6,60,27,16,-140,205,0,-740,7169
Aquarii,,Eta,849.2,857.8,980.9,white,dwarf,Utwig,VI-a,Urea,5,5,2,1,1,0,27,27,0.4,0,58,32,18,-140,214,89,560,7169
Aquarii,,Eta,849.2,857.8,980.9,white,dwarf,Utwig,V,Ultraviolet,5,5,2,1,1,0,834,193,2.2,-18,144,77,110,-123,168,92,560,5666
Aquarii,,Eta,849.2,857.8,980.9,white,dwarf,Utwig,IV,Yttric,7,4,2,1,7,103,150,50,1,-17,145,34,49,-84,264,15,460,3551
Aquarii,,Eta,849.2,857.8,980.9,white,dwarf,Utwig,III,Auric,3,3,2,1,1,48,1398,233,1.1,28,153,35,53,-61,244,13,360,2841
Aquarii,,Eta,849.2,857.8,980.9,white,dwarf,Utwig,II,Vinylogous,2,2,1,2,1,0,108,36,1.8,3,102,87,88,90,157,0,-590,964
Aquarii,,Eta,849.2,857.8,980.9,white,dwarf,Utwig,I,Quasi-Degenerate,5,5,1,4,1,0,200,8,0.9,11,145,33,47,176,240,0,-740,639
Aquarii,,Gamma,853.4,879.7,999.8,orange,dwarf,Utwig,VII,Ultramarine,2,2,2,1,1,0,313,73,0.2,-4,33,25,8,-229,51262,104,210,7116
Aquarii,,Gamma,853.4,879.7,999.8,orange,dwarf,Utwig,VI-d,Carbide,3,3,1,1,1,0,28,28,0.7,-12,104,35,36,-227,266,0,-940,6444
Aquarii,,Gamma,853.4,879.7,999.8,orange,dwarf,Utwig,VI,Gas Giant,8,2,8,1,1,0,0,0,2.2,-23,21,524,110,-227,122,65535,-1,6444
Aquarii,,Gamma,853.4,879.7,999.8,orange,dwarf,Utwig,VI-c,Green,6,6,2,1,1,0,150,30,0.5,11,102,25,25,-227,153,90,360,6444
Aquarii,,Gamma,853.4,879.7,999.8,orange,dwarf,Utwig,VI-a,Infrared,3,3,2,1,1,0,96,32,0.7,-13,98,35,34,-227,29332,81,360,6444
Aquarii,,Gamma,853.4,879.7,999.8,orange,dwarf,Utwig,VI-b,Ultramarine,2,1,2,1,1,0,168,42,0.2,-4,34,34,11,-227,224,79,360,6444
Aquarii,,Gamma,853.4,879.7,999.8,orange,dwarf,Utwig,V,Infrared,3,2,3,1,2,68,165,55,0.5,10,96,29,27,-219,213,95,360,4743
Aquarii,,Gamma,853.4,879.7,999.8,orange,dwarf,Utwig,IV,Urea,6,6,3,1,1,0,42,42,0.4,8,59,35,20,-212,176,76,360,3770
Aquarii,,Gamma,853.4,879.7,999.8,orange,dwarf,Utwig,III,Radioactive,3,3,1,1,1,0,816,102,1.1,-6,198,27,53,-206,185,0,-940,3078
Aquarii,,Gamma,853.4,879.7,999.8,orange,dwarf,Utwig,II,Chlorine,7,7,1,1,1,0,132,86,1.9,-23,96,102,97,-173,54855,0,-940,1426
Aquarii,,Gamma,853.4,879.7,999.8,orange,dwarf,Utwig,I,Rainbow,3,1,3,1,1,0,1112,244,1.1,37,60,94,56,-13,163,10,560,256
Aquarii,,Zeta,862.5,856.2,989,orange,dwarf,Utwig,II,Radioactive,1,1,1,1,1,0,1008,126,1.3,-16,203,33,66,-228,172,0,-940,6954
Aquarii,,Zeta,862.5,856.2,989,orange,dwarf,Utwig,I,Vinylogous,4,4,1,1,1,0,67,35,1.7,2,99,84,83,-220,237,0,-940,4859
Aquilae,,Alpha,915.9,974.5,1112,blue,super giant,None,II,Halide,8,3,3,8,1,0,412,206,0.4,54,60,33,19,2510,28241,88,-140,5560
Aquilae,,Alpha,915.9,974.5,1112,blue,super giant,None,III,Telluric,8,4,6,8,1,0,939,224,1.8,-4,99,91,90,3265,288,3208,-540,6381
Aquilae,,Alpha,915.9,974.5,1112,blue,super giant,None,I,Gas Giant,10,1,8,8,1,0,0,0,2.2,-4,21,524,110,3791,120,65535,-1,3503
Aquilae,,Beta,918.6,974.1,1113.5,red,dwarf,None,I,Metal,4,4,3,1,1,0,826,246,0.8,0,156,25,39,-227,201,100,210,1673
Aquilae,,Delta,914.4,968.6,1106.6,yellow,dwarf,None,V,Telluric,3,3,2,1,2,8,177,59,1.9,-8,102,95,96,-204,187,76,360,6552
Aquilae,,Delta,914.4,968.6,1106.6,yellow,dwarf,None,IV,Magma,7,7,1,1,1,0,135,45,2.2,12,145,76,110,-193,173,0,-940,4874
Aquilae,,Delta,914.4,968.6,1106.6,yellow,dwarf,None,III,Auric,2,1,2,1,1,0,1446,241,0.9,-23,148,30,44,-161,255,13,160,2502
Aquilae,,Delta,914.4,968.6,1106.6,yellow,dwarf,None,II,Magma,8,8,1,1,1,0,87,29,2.8,13,149,94,140,-124,183,0,-740,1439
Aquilae,,Delta,914.4,968.6,1106.6,yellow,dwarf,None,II-a,Radioactive,3,3,1,1,1,0,840,105,1.2,13,207,30,62,-124,29340,0,-740,1439
Aquilae,,Delta,914.4,968.6,1106.6,yellow,dwarf,None,I,Auric,7,2,3,1,7,68,1308,218,0.9,10,156,29,45,-62,13367,13,360,715
Aquilae,,Epsilon,914.7,979,1114.6,orange,dwarf,None,VI,Selenic,1,1,1,1,1,0,96,32,0.4,22,62,36,22,-227,222,0,-940,6543
Aquilae,,Epsilon,914.7,979,1114.6,orange,dwarf,None,V,Dust,2,2,2,1,1,0,72,24,0.3,-20,58,31,17,-223,155,11,160,5627
Aquilae,,Epsilon,914.7,979,1114.6,orange,dwarf,None,IV,Iodine,4,4,2,1,1,0,39,13,1,10,60,88,52,-213,223,11,160,3935
Aquilae,,Epsilon,914.7,979,1114.6,orange,dwarf,None,III-a,Alkali,4,4,2,1,1,0,114,38,0.5,26,99,25,24,-192,287,11,160,2143
Aquilae,,Epsilon,914.7,979,1114.6,orange,dwarf,None,III-b,Chondrite,7,7,1,1,1,0,18,18,0.6,-7,102,31,31,-192,285,0,-940,2143
Aquilae,,Epsilon,914.7,979,1114.6,orange,dwarf,None,III,Gas Giant,8,3,8,1,1,0,0,0,2.3,-19,20,586,117,-192,115,65535,-1,2143
Aquilae,,Epsilon,914.7,979,1114.6,orange,dwarf,None,II,Iodine,4,4,2,1,1,0,36,12,1.2,-9,62,96,59,-165,260,14,160,1212
Aquilae,,Epsilon,914.7,979,1114.6,orange,dwarf,None,I,Carbide,7,4,1,1,7,9,13,13,0.6,19,97,32,31,-120,216,0,-740,602
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,IX,Gas Giant,8,3,8,1,1,0,0,0,2.1,20,21,509,106,-252,107,65535,-1,7608
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,IX-a,Selenic,3,3,1,1,1,0,177,59,0.4,-2,61,31,18,-252,203,0,-940,7608
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,IX-b,Selenic,1,1,1,1,1,0,81,27,0.4,0,58,32,18,-252,214,0,-940,7608
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,IX-c,Selenic,1,1,1,1,1,0,105,35,0.3,6,60,27,16,-252,205,0,-940,7608
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,IX-d,Ultramarine,2,2,2,1,1,0,227,51,0.2,26,33,34,11,-252,227,111,210,7608
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,VIII,Ultramarine,3,2,2,1,3,70,257,54,0.2,23,32,32,10,-251,160,112,210,6833
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,VII-a,Crimson,3,3,2,1,1,0,178,61,0.8,14,103,37,38,-249,151,95,360,5978
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,VII,Gas Giant,8,3,8,1,1,0,0,0,3,-24,20,1460,292,-249,82,65535,-1,5978
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,VI,Crimson,3,2,3,1,1,0,201,68,0.7,2,97,36,34,-246,199,103,210,4824
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,V,Gas Giant,8,1,8,1,1,0,0,0,3,4,21,1226,257,-245,82,65535,-1,4302
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,V-a,Noble,2,2,1,1,1,0,232,73,0.2,8,32,33,10,-245,31774,0,-940,4302
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,V-b,Super-Dense,5,5,3,1,1,0,186,62,1.1,6,206,26,53,-245,209,92,360,4302
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,IV-c,Cimmerian,4,4,1,1,1,0,86,86,1,-17,152,32,48,-240,267,0,-940,3112
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,IV-d,Crimson,4,3,3,1,1,0,239,80,0.7,-3,104,35,36,-240,266,100,210,3112
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,IV,Gas Giant,8,1,8,1,1,0,0,0,3,16,20,1203,240,-240,83,65535,-1,3112
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,IV-a,Infrared,4,3,3,1,1,0,57,19,0.6,3,97,30,29,-240,244,76,360,3112
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,IV-b,Pellucid,3,3,1,1,1,0,150,6,0.3,-18,58,30,17,-240,245,0,-940,3112
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,III,Gas Giant,8,3,8,1,1,0,0,0,2.4,12,20,601,120,-223,111,65535,-1,1394
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,II,Super-Dense,9,8,4,1,7,60,96,32,1,-5,192,26,49,-207,43788,106,210,802
Aquilae,,Gamma,912,974.1,1109.1,red,dwarf,None,I,Urea,7,6,4,1,7,77,54,54,0.3,-11,58,30,17,-163,215,76,360,293
Arae,,Alpha,933.9,84.3,761.1,white,dwarf,None,I-a,Metal,4,3,2,1,4,12,1270,331,1.1,11,144,37,53,-141,284,75,560,7239
Arae,,Alpha,933.9,84.3,761.1,white,dwarf,None,I,Ruby,3,3,1,1,1,0,1625,65,1.1,2,58,95,55,-141,286,0,-740,7239
Arae,,Beta,933.3,93.7,759.8,yellow,super giant,None,III,Magnetic,8,6,1,8,1,0,894,188,3,34,144,104,149,1193,182,0,-1440,5949
Arae,,Beta,933.3,93.7,759.8,yellow,super giant,None,IV,Chlorine,8,5,2,8,1,0,516,253,1.7,-7,101,84,84,1264,261,92,-140,7661
Arae,,Beta,933.3,93.7,759.8,yellow,super giant,None,II,Ultramarine,9,2,7,8,1,0,682,165,0.2,-7,34,25,8,2576,186,3206,-540,3404
Arae,,Beta,933.3,93.7,759.8,yellow,super giant,None,I,Purple,8,4,3,8,1,0,330,110,0.3,5,59,28,16,2826,236,103,-290,1566
Arae,,Delta,929.2,75,757.2,yellow,dwarf,None,VII,Vinylogous,4,4,1,1,1,0,150,50,1.9,-22,103,92,94,-206,291,0,-940,6897
Arae,,Delta,929.2,75,757.2,yellow,dwarf,None,VI,Ultramarine,5,2,2,1,5,96,295,71,0.2,15,34,35,11,-199,168,91,360,5721
Arae,,Delta,929.2,75,757.2,yellow,dwarf,None,V,Crimson,4,3,3,1,1,0,114,38,0.6,5,97,34,32,-193,178,103,210,4966
Arae,,Delta,929.2,75,757.2,yellow,dwarf,None,IV,Acid,3,3,1,1,1,0,143,143,0.7,-11,100,37,37,-183,176,0,-940,3889
Arae,,Delta,929.2,75,757.2,yellow,dwarf,None,III,Urea,7,7,3,1,1,0,43,43,0.3,-12,63,28,17,-138,223,99,560,1746
Arae,,Delta,929.2,75,757.2,yellow,dwarf,None,II,Green,4,4,3,1,1,0,420,84,0.6,21,104,30,31,-104,209,81,560,1120
Arae,,Delta,929.2,75,757.2,yellow,dwarf,None,I,Opalescent,3,3,1,1,1,0,146,66,0.4,-15,62,31,19,34,270,0,-340,341
Arae,,Epsilon,923.7,82.1,751.1,blue,dwarf,None,II,Carbide,2,2,1,1,1,0,71,71,0.6,9,104,28,29,-164,192,0,-940,7366
Arae,,Epsilon,923.7,82.1,751.1,blue,dwarf,None,I,Opalescent,3,3,1,1,1,0,293,95,0.3,-22,63,27,17,-106,187,0,-740,3174
Arae,,Gamma,941.9,94.2,768.3,blue,dwarf,None,I,Yttric,4,4,2,1,1,0,184,50,0.7,-28,143,26,37,-147,289,13,360,5523
Arcturus,,Prime,964.5,579.1,900.7,orange,dwarf,None,VIII,Vinylogous,2,2,1,1,1,0,89,43,1.5,-25,98,78,76,-227,252,0,-940,6683
Arcturus,,Prime,964.5,579.1,900.7,orange,dwarf,None,VII,Gas Giant,8,1,8,1,1,0,0,0,2.2,30,21,533,111,-225,113,65535,-1,5978
Arcturus,,Prime,964.5,579.1,900.7,orange,dwarf,None,VII-a,Urea,6,6,2,1,1,0,38,38,0.3,-2,60,26,15,-225,266,98,360,5978
Arcturus,,Prime,964.5,579.1,900.7,orange,dwarf,None,VI,Pellucid,2,2,1,1,1,0,200,8,0.5,-11,63,37,23,-221,196,0,-940,5170
Arcturus,,Prime,964.5,579.1,900.7,orange,dwarf,None,V,Noble,3,3,1,1,1,0,260,65,0.2,14,34,27,9,-210,227,0,-940,3494
Arcturus,,Prime,964.5,579.1,900.7,orange,dwarf,None,IV,Water,4,4,2,1,1,0,272,74,1.5,14,103,75,77,-203,165,11,160,2851
Arcturus,,Prime,964.5,579.1,900.7,orange,dwarf,None,III,Noble,3,3,1,1,1,0,168,42,0.2,6,33,35,11,-189,224,0,-940,1970
Arcturus,,Prime,964.5,579.1,900.7,orange,dwarf,None,II,Chondrite,5,5,1,1,1,0,51,51,0.5,-5,105,25,26,-163,244,0,-940,1156
Arcturus,,Prime,964.5,579.1,900.7,orange,dwarf,None,I,Redux,7,1,1,1,7,82,285,138,2,6,96,103,98,18,172,15,860,199
Arcturus,,Prime,964.5,579.1,900.7,orange,dwarf,None,I-a,Selenic,7,2,3,1,7,94,57,19,0.4,20,61,30,18,23,156,15,860,199
Arianni,,Alpha,739.5,175,565,blue,dwarf,None,I,Water,3,3,2,1,1,0,193,61,1.8,3,102,87,88,-138,180,12,360,4800
Arianni,,Beta,718.7,183.3,544.8,yellow,dwarf,Mycon,II,Radioactive,1,1,1,1,1,0,1160,145,1.2,-7,192,32,61,-209,230,0,-940,7665
Arianni,,Beta,718.7,183.3,544.8,yellow,dwarf,Mycon,I,Gas Giant,8,2,8,1,1,0,0,0,1.3,-2,21,303,63,-170,99,65535,-1,2982
Arianni,,Beta,718.7,183.3,544.8,yellow,dwarf,Mycon,I-b,Noble,2,2,1,1,1,0,110,38,0.2,26,32,25,8,-170,287,0,-940,2982
Arianni,,Beta,718.7,183.3,544.8,yellow,dwarf,Mycon,I-a,Opalescent,4,4,1,1,1,0,223,71,0.4,-33,58,32,18,-170,293,0,-940,2982
Arianni,,Gamma,739.5,168.7,564.7,yellow,dwarf,None,IV-b,Carbide,2,2,1,1,1,0,121,121,0.6,-5,104,28,29,-204,162,0,-940,6527
Arianni,,Gamma,739.5,168.7,564.7,yellow,dwarf,None,IV-c,Carbide,4,4,1,1,1,0,59,59,0.6,-26,100,32,32,-204,234,0,-940,6527
Arianni,,Gamma,739.5,168.7,564.7,yellow,dwarf,None,IV,Gas Giant,8,2,8,1,1,0,0,0,3,-9,20,1020,204,-204,83,65535,-1,6527
Arianni,,Gamma,739.5,168.7,564.7,yellow,dwarf,None,IV-a,Ultramarine,2,1,2,1,2,86,330,80,0.2,-16,32,31,9,-204,281,90,360,6527
Arianni,,Gamma,739.5,168.7,564.7,yellow,dwarf,None,III,Hydrocarbon,3,3,1,1,1,0,54,18,1.5,-2,99,77,76,-194,250,0,-940,5098
Arianni,,Gamma,739.5,168.7,564.7,yellow,dwarf,None,II-a,Azure,5,5,2,1,1,0,111,37,0.4,5,63,30,18,-149,250,14,360,2079
Arianni,,Gamma,739.5,168.7,564.7,yellow,dwarf,None,II,Gas Giant,8,1,8,1,1,0,0,0,3,25,21,946,198,-149,93,65535,-1,2079
Arianni,,Gamma,739.5,168.7,564.7,yellow,dwarf,None,II-c,Opalescent,5,5,1,1,1,0,161,45,0.4,-27,63,36,22,-149,205,0,-740,2079
Arianni,,Gamma,739.5,168.7,564.7,yellow,dwarf,None,II-b,Urea,5,5,3,1,2,2,47,47,0.3,24,62,28,17,-149,265,103,410,2079
Arianni,,Gamma,739.5,168.7,564.7,yellow,dwarf,None,I,Water,5,5,3,1,5,50,244,68,2,-4,100,102,102,-57,228,14,360,683
Arietis,,Alpha,937.5,158.3,762.4,green,dwarf,Druuge,I,Selenic,6,1,4,6,1,0,135,45,0.4,11,61,33,20,428,158,97,260,284
Arietis,,Beta,946.9,154.8,771.7,green,dwarf,Druuge,I,Plutonic,5,2,3,1,5,58,1086,236,2.6,-11,152,86,130,-143,15227,99,560,3332
Arietis,,Delta,954.1,168.7,779.2,red,giant,Druuge,II,Dust,3,3,2,1,2,49,192,64,0.4,-4,60,35,21,-140,155,14,360,4972
Arietis,,Delta,954.1,168.7,779.2,red,giant,Druuge,I,Chondrite,6,6,1,1,1,0,78,78,0.6,-18,104,29,30,-114,232,0,-740,3472
Arietis,,Epsilon,955.9,173.5,781.2,orange,dwarf,Druuge,III,Magma,8,8,1,1,1,0,129,43,3,-21,143,109,155,-211,18976,0,-940,3649
Arietis,,Epsilon,955.9,173.5,781.2,orange,dwarf,Druuge,II,Magnetic,6,6,1,1,1,0,315,105,2.4,-20,153,79,120,-200,153,0,-940,2616
Arietis,,Epsilon,955.9,173.5,781.2,orange,dwarf,Druuge,I,Magma,7,7,1,1,1,0,123,41,3,-26,147,112,164,-192,221,0,-940,2161
Arietis,,Gamma,947.7,167,772.8,yellow,dwarf,Druuge,II-a,Dust,3,3,1,1,1,0,102,34,0.4,-22,58,36,20,-208,229,10,160,7545
Arietis,,Gamma,947.7,167,772.8,yellow,dwarf,Druuge,II-b,Pellucid,1,1,1,1,1,0,250,10,0.4,4,63,33,20,-208,246,0,-940,7545
Arietis,,Gamma,947.7,167,772.8,yellow,dwarf,Druuge,II,Vinylogous,4,4,1,1,1,0,203,75,1.5,-15,103,75,77,-208,155,0,-940,7545
Arietis,,Gamma,947.7,167,772.8,yellow,dwarf,Druuge,I,Treasure,2,2,1,1,1,0,846,141,1.4,30,202,34,68,-200,24814,0,-940,5863
Aurigae,,Alpha,806.2,208.3,634.1,white,dwarf,None,VII,Treasure,1,1,1,1,1,0,558,93,1.4,-10,196,35,68,-143,253,0,-740,7485
Aurigae,,Alpha,806.2,208.3,634.1,white,dwarf,None,VI,Gas Giant,8,3,8,1,1,0,0,0,1.4,-16,20,341,68,-131,103,65535,-1,6259
Aurigae,,Alpha,806.2,208.3,634.1,white,dwarf,None,VI-a,Radioactive,2,2,1,1,1,0,704,88,1,26,194,25,48,-131,287,0,-740,6259
Aurigae,,Alpha,806.2,208.3,634.1,white,dwarf,None,VI-b,Treasure,1,1,1,1,1,0,1092,182,1.4,-7,197,36,70,-131,172,0,-740,6259
Aurigae,,Alpha,806.2,208.3,634.1,white,dwarf,None,V,Ultraviolet,5,5,3,1,1,0,640,185,2.3,-19,152,76,115,-108,281,85,560,4651
Aurigae,,Alpha,806.2,208.3,634.1,white,dwarf,None,V-a,Yttric,4,4,2,1,2,24,648,164,0.8,13,154,26,40,-108,282,10,360,4651
Aurigae,,Alpha,806.2,208.3,634.1,white,dwarf,None,IV,Lanthanide,8,8,1,1,1,0,515,103,1.1,-1,150,37,55,-96,204,0,-740,4062
Aurigae,,Alpha,806.2,208.3,634.1,white,dwarf,None,III,Organic,6,6,2,1,4,70,101,101,2.2,0,105,105,110,-8,176,10,560,2145
Aurigae,,Alpha,806.2,208.3,634.1,white,dwarf,None,II-a,Cyanic,3,3,2,1,2,10,0,0,0.2,15,32,36,11,39,182,11,760,1580
Aurigae,,Alpha,806.2,208.3,634.1,white,dwarf,None,II,Ultraviolet,7,3,7,3,1,0,816,137,2.5,8,144,88,126,102,46395,2554,310,1580
Aurigae,,Alpha,806.2,208.3,634.1,white,dwarf,None,I,Redux,7,3,4,7,1,0,156,78,1.7,37,105,80,84,640,188,112,-290,306
Aurigae,,Beta,808,201.1,635.2,orange,dwarf,None,IV,Gas Giant,8,1,8,1,1,0,0,0,1.3,4,20,319,63,-225,131,65535,-1,6089
